Date,Created_at
104/09/14,2019-09-20 23:47:14.128337
104/09/15,2019-09-20 23:47:14.132112
104/09/16,2019-09-20 23:47:14.141634
104/09/17,2019-09-20 23:47:14.146046
104/09/18,2019-09-20 23:47:14.151281
104/09/21,2019-09-20 23:47:14.156247
104/09/22,2019-09-20 23:47:14.160880
104/09/23,2019-09-20 23:47:14.168776
104/09/24,2019-09-20 23:47:14.175544
104/09/25,2019-09-20 23:47:14.180995
104/09/30,2019-09-20 23:47:14.189339
104/10/01,2019-09-20 23:47:14.194407
104/10/02,2019-09-20 23:47:14.198137
104/10/05,2019-09-20 23:47:14.206307
104/10/06,2019-09-20 23:47:14.212188
104/10/07,2019-09-20 23:47:14.218745
104/10/08,2019-09-20 23:47:14.226765
104/10/12,2019-09-20 23:47:14.234697
104/10/13,2019-09-20 23:47:14.238230
104/10/14,2019-09-20 23:47:14.244501
104/10/15,2019-09-20 23:47:14.250591
104/10/16,2019-09-20 23:47:14.256807
104/10/19,2019-09-20 23:47:14.260511
104/10/20,2019-09-20 23:47:14.266039
104/10/21,2019-09-20 23:47:14.271954
104/10/22,2019-09-20 23:47:14.276260
104/10/23,2019-09-20 23:47:14.279119
104/10/26,2019-09-20 23:47:14.281079
104/10/27,2019-09-20 23:47:14.284297
104/10/28,2019-09-20 23:47:14.286949
104/10/29,2019-09-20 23:47:14.289331
104/10/30,2019-09-20 23:47:14.293073
104/11/02,2019-09-20 23:47:14.295725
104/11/03,2019-09-20 23:47:14.299718
104/11/04,2019-09-20 23:47:14.308057
104/11/05,2019-09-20 23:47:14.311979
104/11/06,2019-09-20 23:47:14.315294
104/11/09,2019-09-20 23:47:14.327226
104/11/10,2019-09-20 23:47:14.331717
104/11/11,2019-09-20 23:47:14.336863
104/11/12,2019-09-20 23:47:14.342252
104/11/13,2019-09-20 23:47:14.347576
104/11/16,2019-09-20 23:47:14.356518
104/11/17,2019-09-20 23:47:14.361505
104/11/18,2019-09-20 23:47:14.370701
104/11/19,2019-09-20 23:47:14.377375
104/11/20,2019-09-20 23:47:14.387114
104/11/23,2019-09-20 23:47:14.394103
104/11/24,2019-09-20 23:47:14.397654
104/11/25,2019-09-20 23:47:14.406353
104/11/26,2019-09-20 23:47:14.412425
104/11/27,2019-09-20 23:47:14.420970
104/11/30,2019-09-20 23:47:14.428692
104/12/01,2019-09-20 23:47:14.434453
104/12/02,2019-09-20 23:47:14.437977
104/12/03,2019-09-20 23:47:14.441875
104/12/04,2019-09-20 23:47:14.445706
104/12/07,2019-09-20 23:47:14.449552
104/12/08,2019-09-20 23:47:14.455388
104/12/09,2019-09-20 23:47:14.462692
104/12/10,2019-09-20 23:47:14.466074
104/12/11,2019-09-20 23:47:14.469747
104/12/14,2019-09-20 23:47:14.471730
104/12/15,2019-09-20 23:47:14.474422
104/12/16,2019-09-20 23:47:14.476411
104/12/17,2019-09-20 23:47:14.479696
104/12/18,2019-09-20 23:47:14.491727
104/12/21,2019-09-20 23:47:14.494779
104/12/22,2019-09-20 23:47:14.536994
104/12/23,2019-09-20 23:47:14.542781
104/12/24,2019-09-20 23:47:14.546914
104/12/25,2019-09-20 23:47:14.556067
104/12/28,2019-09-20 23:47:14.563799
104/12/29,2019-09-20 23:47:14.577266
104/12/30,2019-09-20 23:47:14.584695
104/12/31,2019-09-20 23:47:14.601779
105/01/04,2019-09-20 23:47:14.608206
105/01/05,2019-09-20 23:47:14.612548
105/01/06,2019-09-20 23:47:14.711151
105/01/07,2019-09-20 23:47:14.733817
105/01/08,2019-09-20 23:47:14.740135
105/01/11,2019-09-20 23:47:14.745884
105/01/12,2019-09-20 23:47:14.760754
105/01/13,2019-09-20 23:47:14.775495
105/01/14,2019-09-20 23:47:14.780971
105/01/15,2019-09-20 23:47:14.789138
105/01/18,2019-09-20 23:47:14.807188
105/01/19,2019-09-20 23:47:14.810415
105/01/20,2019-09-20 23:47:14.813837
105/01/21,2019-09-20 23:47:14.819275
105/01/22,2019-09-20 23:47:14.823072
105/01/25,2019-09-20 23:47:14.826678
105/01/26,2019-09-20 23:47:14.832317
105/01/27,2019-09-20 23:47:14.837107
105/01/28,2019-09-20 23:47:14.840797
105/01/29,2019-09-20 23:47:14.845259
105/01/30,2019-09-20 23:47:14.849195
105/02/01,2019-09-20 23:47:14.853505
105/02/02,2019-09-20 23:47:14.858032
105/02/03,2019-09-20 23:47:14.865064
105/02/15,2019-09-20 23:47:14.870726
105/02/16,2019-09-20 23:47:14.876040
105/02/17,2019-09-20 23:47:14.880865
105/02/18,2019-09-20 23:47:14.886154
105/02/19,2019-09-20 23:47:14.890144
105/02/22,2019-09-20 23:47:14.910810
105/02/23,2019-09-20 23:47:14.915040
105/02/24,2019-09-20 23:47:14.926306
105/02/25,2019-09-20 23:47:14.931358
105/02/26,2019-09-20 23:47:14.935251
105/03/01,2019-09-20 23:47:14.938562
105/03/02,2019-09-20 23:47:14.942128
105/03/03,2019-09-20 23:47:14.945100
105/03/04,2019-09-20 23:47:14.948365
105/03/07,2019-09-20 23:47:14.952473
105/03/08,2019-09-20 23:47:14.959675
105/03/09,2019-09-20 23:47:15.016526
105/03/10,2019-09-20 23:47:15.019886
105/03/11,2019-09-20 23:47:15.048216
105/03/14,2019-09-20 23:47:15.052820
105/03/15,2019-09-20 23:47:15.056205
105/03/16,2019-09-20 23:47:15.062090
105/03/17,2019-09-20 23:47:15.067502
105/03/18,2019-09-20 23:47:15.157694
105/03/21,2019-09-20 23:47:15.188353
105/03/22,2019-09-20 23:47:15.195722
105/03/23,2019-09-20 23:47:15.201519
105/03/24,2019-09-20 23:47:15.205605
105/03/25,2019-09-20 23:47:15.270507
105/03/28,2019-09-20 23:47:15.277218
105/03/29,2019-09-20 23:47:15.280635
105/03/30,2019-09-20 23:47:15.285906
105/03/31,2019-09-20 23:47:15.292309
105/04/01,2019-09-20 23:47:15.298305
105/04/06,2019-09-20 23:47:15.303450
105/04/07,2019-09-20 23:47:15.309104
105/04/08,2019-09-20 23:47:15.313349
105/04/11,2019-09-20 23:47:15.318130
105/04/12,2019-09-20 23:47:15.326093
105/04/13,2019-09-20 23:47:15.331141
105/04/14,2019-09-20 23:47:15.336773
105/04/15,2019-09-20 23:47:15.341454
105/04/18,2019-09-20 23:47:15.346121
105/04/19,2019-09-20 23:47:15.353537
105/04/20,2019-09-20 23:47:15.362491
105/04/21,2019-09-20 23:47:15.378226
105/04/22,2019-09-20 23:47:15.386295
105/04/25,2019-09-20 23:47:15.392670
105/04/26,2019-09-20 23:47:15.396640
105/04/27,2019-09-20 23:47:15.403122
105/04/28,2019-09-20 23:47:15.411734
105/04/29,2019-09-20 23:47:15.419674
105/05/03,2019-09-20 23:47:15.428289
105/05/04,2019-09-20 23:47:15.463039
105/05/05,2019-09-20 23:47:15.484279
105/05/06,2019-09-20 23:47:15.489870
105/05/09,2019-09-20 23:47:15.571946
105/05/10,2019-09-20 23:47:15.578853
105/05/11,2019-09-20 23:47:15.588648
105/05/12,2019-09-20 23:47:15.621628
105/05/13,2019-09-20 23:47:15.652766
105/05/16,2019-09-20 23:47:15.660298
105/05/17,2019-09-20 23:47:15.684906
105/05/18,2019-09-20 23:47:15.693160
105/05/19,2019-09-20 23:47:15.696949
105/05/20,2019-09-20 23:47:15.738531
105/05/23,2019-09-20 23:47:15.744044
105/05/24,2019-09-20 23:47:15.760490
105/05/25,2019-09-20 23:47:15.764933
105/05/26,2019-09-20 23:47:15.769597
105/05/27,2019-09-20 23:47:15.776442
105/05/30,2019-09-20 23:47:15.786128
105/05/31,2019-09-20 23:47:15.799972
105/06/01,2019-09-20 23:47:15.803626
105/06/02,2019-09-20 23:47:15.809280
105/06/03,2019-09-20 23:47:15.814713
105/06/04,2019-09-20 23:47:15.822157
105/06/06,2019-09-20 23:47:15.826571
105/06/07,2019-09-20 23:47:15.831512
105/06/08,2019-09-20 23:47:15.835846
105/06/13,2019-09-20 23:47:15.839036
105/06/14,2019-09-20 23:47:15.843173
105/06/15,2019-09-20 23:47:15.847446
105/06/16,2019-09-20 23:47:15.852225
105/06/17,2019-09-20 23:47:15.859172
105/06/20,2019-09-20 23:47:15.862554
105/06/21,2019-09-20 23:47:15.865893
105/06/22,2019-09-20 23:47:15.878498
105/06/23,2019-09-20 23:47:15.888899
105/06/24,2019-09-20 23:47:15.899698
105/06/27,2019-09-20 23:47:15.905025
105/06/28,2019-09-20 23:47:15.912217
105/06/29,2019-09-20 23:47:15.921017
105/06/30,2019-09-20 23:47:15.928062
105/07/01,2019-09-20 23:47:15.936874
105/07/04,2019-09-20 23:47:15.942981
105/07/05,2019-09-20 23:47:15.961360
105/07/06,2019-09-20 23:47:15.965687
105/07/07,2019-09-20 23:47:15.979497
105/07/11,2019-09-20 23:47:15.984648
105/07/12,2019-09-20 23:47:15.990868
105/07/13,2019-09-20 23:47:16.030414
105/07/14,2019-09-20 23:47:16.037436
105/07/15,2019-09-20 23:47:16.043370
105/07/18,2019-09-20 23:47:16.079117
105/07/19,2019-09-20 23:47:16.095193
105/07/20,2019-09-20 23:47:16.111324
105/07/21,2019-09-20 23:47:16.123369
105/07/22,2019-09-20 23:47:16.130790
105/07/25,2019-09-20 23:47:16.135221
105/07/26,2019-09-20 23:47:16.139655
105/07/27,2019-09-20 23:47:16.160336
105/07/28,2019-09-20 23:47:16.164668
105/07/29,2019-09-20 23:47:16.169110
105/08/01,2019-09-20 23:47:16.175380
105/08/02,2019-09-20 23:47:16.179029
105/08/03,2019-09-20 23:47:16.198188
105/08/04,2019-09-20 23:47:16.210221
105/08/05,2019-09-20 23:47:16.239216
105/08/08,2019-09-20 23:47:16.250055
105/08/09,2019-09-20 23:47:16.253515
105/08/10,2019-09-20 23:47:16.262543
105/08/11,2019-09-20 23:47:16.266975
105/08/12,2019-09-20 23:47:16.272486
105/08/15,2019-09-20 23:47:16.278409
105/08/16,2019-09-20 23:47:16.284116
105/08/17,2019-09-20 23:47:16.311289
105/08/18,2019-09-20 23:47:16.325085
105/08/19,2019-09-20 23:47:16.329447
105/08/22,2019-09-20 23:47:16.346191
105/08/23,2019-09-20 23:47:16.351123
105/08/24,2019-09-20 23:47:16.371429
105/08/25,2019-09-20 23:47:16.380548
105/08/26,2019-09-20 23:47:16.388150
105/08/29,2019-09-20 23:47:16.403512
105/08/30,2019-09-20 23:47:16.410037
105/08/31,2019-09-20 23:47:16.421448
105/09/01,2019-09-20 23:47:16.431058
105/09/02,2019-09-20 23:47:16.435950
105/09/05,2019-09-20 23:47:16.445045
105/09/06,2019-09-20 23:47:16.451144
105/09/07,2019-09-20 23:47:16.456110
105/09/08,2019-09-20 23:47:16.460657
105/09/09,2019-09-20 23:47:16.464818
105/09/10,2019-09-20 23:47:16.470979
105/09/12,2019-09-20 23:47:16.478776
105/09/13,2019-09-20 23:47:16.483344
105/09/14,2019-09-20 23:47:16.490226
105/09/19,2019-09-20 23:47:16.494158
105/09/20,2019-09-20 23:47:16.528869
105/09/21,2019-09-20 23:47:16.547037
105/09/22,2019-09-20 23:47:16.553447
105/09/23,2019-09-20 23:47:16.560301
105/09/26,2019-09-20 23:47:16.563558
105/09/29,2019-09-20 23:47:16.569691
105/09/30,2019-09-20 23:47:16.574312
105/10/03,2019-09-20 23:47:16.604580
105/10/04,2019-09-20 23:47:16.607923
105/10/05,2019-09-20 23:47:16.613628
105/10/06,2019-09-20 23:47:16.617562
105/10/07,2019-09-20 23:47:16.621857
105/10/11,2019-09-20 23:47:16.626548
105/10/12,2019-09-20 23:47:16.630370
105/10/13,2019-09-20 23:47:16.635929
105/10/14,2019-09-20 23:47:16.640174
105/10/17,2019-09-20 23:47:16.644131
105/10/18,2019-09-20 23:47:16.648010
105/10/19,2019-09-20 23:47:16.652288
105/10/20,2019-09-20 23:47:16.656250
105/10/21,2019-09-20 23:47:16.660163
105/10/24,2019-09-20 23:47:16.734438
105/10/25,2019-09-20 23:47:16.741338
105/10/26,2019-09-20 23:47:16.756106
105/10/27,2019-09-20 23:47:16.761247
105/10/28,2019-09-20 23:47:16.765713
105/10/31,2019-09-20 23:47:16.784139
105/11/01,2019-09-20 23:47:16.790561
105/11/02,2019-09-20 23:47:16.813144
105/11/03,2019-09-20 23:47:16.820199
105/11/04,2019-09-20 23:47:16.826014
105/11/07,2019-09-20 23:47:16.829384
105/11/08,2019-09-20 23:47:16.833701
105/11/09,2019-09-20 23:47:16.837956
105/11/10,2019-09-20 23:47:16.841375
105/11/11,2019-09-20 23:47:16.845736
105/11/14,2019-09-20 23:47:16.850890
105/11/15,2019-09-20 23:47:16.854594
105/11/16,2019-09-20 23:47:16.857995
105/11/17,2019-09-20 23:47:16.861421
105/11/18,2019-09-20 23:47:16.865752
105/11/21,2019-09-20 23:47:16.869714
105/11/22,2019-09-20 23:47:16.877663
105/11/23,2019-09-20 23:47:16.906709
105/11/24,2019-09-20 23:47:16.918337
105/11/25,2019-09-20 23:47:16.929375
105/11/28,2019-09-20 23:47:16.934993
105/11/29,2019-09-20 23:47:16.940034
105/11/30,2019-09-20 23:47:16.943219
105/12/01,2019-09-20 23:47:16.947678
105/12/02,2019-09-20 23:47:16.952237
105/12/05,2019-09-20 23:47:16.958748
105/12/06,2019-09-20 23:47:16.963129
105/12/07,2019-09-20 23:47:16.974199
105/12/08,2019-09-20 23:47:16.977485
105/12/09,2019-09-20 23:47:16.984273
105/12/12,2019-09-20 23:47:16.995786
105/12/13,2019-09-20 23:47:17.060164
105/12/14,2019-09-20 23:47:17.067931
105/12/15,2019-09-20 23:47:17.076846
105/12/16,2019-09-20 23:47:17.086309
105/12/19,2019-09-20 23:47:17.093708
105/12/20,2019-09-20 23:47:17.097728
105/12/21,2019-09-20 23:47:17.101855
105/12/22,2019-09-20 23:47:17.106315
105/12/23,2019-09-20 23:47:17.111340
105/12/26,2019-09-20 23:47:17.116670
105/12/27,2019-09-20 23:47:17.130526
105/12/28,2019-09-20 23:47:17.135315
105/12/29,2019-09-20 23:47:17.138830
105/12/30,2019-09-20 23:47:17.142702
106/01/03,2019-09-20 23:47:17.147233
106/01/04,2019-09-20 23:47:17.152122
106/01/05,2019-09-20 23:47:17.156172
106/01/06,2019-09-20 23:47:17.159947
106/01/09,2019-09-20 23:47:17.163267
106/01/10,2019-09-20 23:47:17.166895
106/01/11,2019-09-20 23:47:17.170325
106/01/12,2019-09-20 23:47:17.174259
106/01/13,2019-09-20 23:47:17.178217
106/01/16,2019-09-20 23:47:17.182238
106/01/17,2019-09-20 23:47:17.202206
106/01/18,2019-09-20 23:47:17.210012
106/01/19,2019-09-20 23:47:17.215422
106/01/20,2019-09-20 23:47:17.224179
106/01/23,2019-09-20 23:47:17.284765
106/01/24,2019-09-20 23:47:17.288186
106/02/02,2019-09-20 23:47:17.293565
106/02/03,2019-09-20 23:47:17.297003
106/02/06,2019-09-20 23:47:17.303596
106/02/07,2019-09-20 23:47:17.309695
106/02/08,2019-09-20 23:47:17.315249
106/02/09,2019-09-20 23:47:17.319469
106/02/10,2019-09-20 23:47:17.322317
106/02/13,2019-09-20 23:47:17.325017
106/02/14,2019-09-20 23:47:17.328842
106/02/15,2019-09-20 23:47:17.332039
106/02/16,2019-09-20 23:47:17.339841
106/02/17,2019-09-20 23:47:17.352109
106/02/18,2019-09-20 23:47:17.355694
106/02/20,2019-09-20 23:47:17.378109
106/02/21,2019-09-20 23:47:17.382174
106/02/22,2019-09-20 23:47:17.413248
106/02/23,2019-09-20 23:47:17.417748
106/02/24,2019-09-20 23:47:17.423080
106/03/01,2019-09-20 23:47:17.428496
106/03/02,2019-09-20 23:47:17.432126
106/03/03,2019-09-20 23:47:17.438569
106/03/06,2019-09-20 23:47:17.445697
106/03/07,2019-09-20 23:47:17.449292
106/03/08,2019-09-20 23:47:17.459657
106/03/09,2019-09-20 23:47:17.463540
106/03/10,2019-09-20 23:47:17.467366
106/03/13,2019-09-20 23:47:17.475178
106/03/14,2019-09-20 23:47:17.478691
106/03/15,2019-09-20 23:47:17.483197
106/03/16,2019-09-20 23:47:17.486798
106/03/17,2019-09-20 23:47:17.490079
106/03/20,2019-09-20 23:47:17.497618
106/03/21,2019-09-20 23:47:17.501875
106/03/22,2019-09-20 23:47:17.510448
106/03/23,2019-09-20 23:47:17.530932
106/03/24,2019-09-20 23:47:17.539471
106/03/27,2019-09-20 23:47:17.561017
106/03/28,2019-09-20 23:47:17.564437
106/03/29,2019-09-20 23:47:17.571703
106/03/30,2019-09-20 23:47:17.579507
106/03/31,2019-09-20 23:47:17.586148
106/04/05,2019-09-20 23:47:17.606013
106/04/06,2019-09-20 23:47:17.621971
106/04/07,2019-09-20 23:47:17.636274
106/04/10,2019-09-20 23:47:17.642664
106/04/11,2019-09-20 23:47:17.661675
106/04/12,2019-09-20 23:47:17.667817
106/04/13,2019-09-20 23:47:17.676622
106/04/14,2019-09-20 23:47:17.692619
106/04/17,2019-09-20 23:47:17.705931
106/04/18,2019-09-20 23:47:17.716364
106/04/19,2019-09-20 23:47:17.720207
106/04/20,2019-09-20 23:47:17.726040
106/04/21,2019-09-20 23:47:17.740121
106/04/24,2019-09-20 23:47:17.743670
106/04/25,2019-09-20 23:47:17.788170
106/04/26,2019-09-20 23:47:17.793742
106/04/27,2019-09-20 23:47:17.810715
106/04/28,2019-09-20 23:47:17.814182
106/05/02,2019-09-20 23:47:17.822068
106/05/03,2019-09-20 23:47:17.826316
106/05/04,2019-09-20 23:47:17.829867
106/05/05,2019-09-20 23:47:17.834398
106/05/08,2019-09-20 23:47:17.839007
106/05/09,2019-09-20 23:47:17.843972
106/05/10,2019-09-20 23:47:17.850547
106/05/11,2019-09-20 23:47:17.855641
106/05/12,2019-09-20 23:47:17.861145
106/05/15,2019-09-20 23:47:17.868777
106/05/16,2019-09-20 23:47:17.877524
106/05/17,2019-09-20 23:47:17.882218
106/05/18,2019-09-20 23:47:17.887130
106/05/19,2019-09-20 23:47:17.890857
106/05/22,2019-09-20 23:47:17.894229
106/05/23,2019-09-20 23:47:17.897438
106/05/24,2019-09-20 23:47:17.901497
106/05/25,2019-09-20 23:47:17.905859
106/05/26,2019-09-20 23:47:17.910100
106/05/31,2019-09-20 23:47:17.916102
106/06/01,2019-09-20 23:47:17.923288
106/06/02,2019-09-20 23:47:17.933196
106/06/03,2019-09-20 23:47:17.940367
106/06/05,2019-09-20 23:47:17.943922
106/06/06,2019-09-20 23:47:17.950409
106/06/07,2019-09-20 23:47:17.954072
106/06/08,2019-09-20 23:47:17.960588
106/06/09,2019-09-20 23:47:17.967027
106/06/12,2019-09-20 23:47:17.977455
106/06/13,2019-09-20 23:47:17.984316
106/06/14,2019-09-20 23:47:17.992810
106/06/15,2019-09-20 23:47:18.010200
106/06/16,2019-09-20 23:47:18.039710
106/06/19,2019-09-20 23:47:18.058304
106/06/20,2019-09-20 23:47:18.075064
106/06/21,2019-09-20 23:47:18.102429
106/06/22,2019-09-20 23:47:18.115892
106/06/23,2019-09-20 23:47:18.122083
106/06/26,2019-09-20 23:47:18.127595
106/06/27,2019-09-20 23:47:18.131063
106/06/28,2019-09-20 23:47:18.189450
106/06/29,2019-09-20 23:47:18.195403
106/06/30,2019-09-20 23:47:18.205992
106/07/03,2019-09-20 23:47:18.211931
106/07/04,2019-09-20 23:47:18.225432
106/07/05,2019-09-20 23:47:18.230856
106/07/06,2019-09-20 23:47:18.236157
106/07/07,2019-09-20 23:47:18.253536
106/07/10,2019-09-20 23:47:18.259672
106/07/11,2019-09-20 23:47:18.263364
106/07/12,2019-09-20 23:47:18.270536
106/07/13,2019-09-20 23:47:18.291053
106/07/14,2019-09-20 23:47:18.305454
106/07/17,2019-09-20 23:47:18.310450
106/07/18,2019-09-20 23:47:18.315681
106/07/19,2019-09-20 23:47:18.319535
106/07/20,2019-09-20 23:47:18.324955
106/07/21,2019-09-20 23:47:18.328847
106/07/24,2019-09-20 23:47:18.332441
106/07/25,2019-09-20 23:47:18.344397
106/07/26,2019-09-20 23:47:18.377918
106/07/27,2019-09-20 23:47:18.385692
106/07/28,2019-09-20 23:47:18.393977
106/07/31,2019-09-20 23:47:18.397386
106/08/01,2019-09-20 23:47:18.412516
106/08/02,2019-09-20 23:47:18.423354
106/08/03,2019-09-20 23:47:18.427429
106/08/04,2019-09-20 23:47:18.436964
106/08/07,2019-09-20 23:47:18.440775
106/08/08,2019-09-20 23:47:18.446757
106/08/09,2019-09-20 23:47:18.451543
106/08/10,2019-09-20 23:47:18.457532
106/08/11,2019-09-20 23:47:18.461639
106/08/14,2019-09-20 23:47:18.464884
106/08/15,2019-09-20 23:47:18.509999
106/08/16,2019-09-20 23:47:18.513569
106/08/17,2019-09-20 23:47:18.532485
106/08/18,2019-09-20 23:47:18.536865
106/08/21,2019-09-20 23:47:18.542446
106/08/22,2019-09-20 23:47:18.547794
106/08/23,2019-09-20 23:47:18.552366
106/08/24,2019-09-20 23:47:18.560238
106/08/25,2019-09-20 23:47:18.564093
106/08/28,2019-09-20 23:47:18.568524
106/08/29,2019-09-20 23:47:18.573838
106/08/30,2019-09-20 23:47:18.577524
106/08/31,2019-09-20 23:47:18.582933
106/09/01,2019-09-20 23:47:18.593080
106/09/04,2019-09-20 23:47:18.599645
106/09/05,2019-09-20 23:47:18.604538
106/09/06,2019-09-20 23:47:18.609893
106/09/07,2019-09-20 23:47:18.626013
106/09/08,2019-09-20 23:47:18.631124
106/09/11,2019-09-20 23:47:18.641022
106/09/12,2019-09-20 23:47:18.645544
106/09/13,2019-09-20 23:47:18.649936
106/09/14,2019-09-20 23:47:18.657656
106/09/15,2019-09-20 23:47:18.663054
106/09/18,2019-09-20 23:47:18.670655
106/09/19,2019-09-20 23:47:18.678159
106/09/20,2019-09-20 23:47:18.689100
106/09/21,2019-09-20 23:47:18.694443
106/09/22,2019-09-20 23:47:18.697647
106/09/25,2019-09-20 23:47:18.718484
106/09/26,2019-09-20 23:47:18.725666
106/09/27,2019-09-20 23:47:18.735435
106/09/28,2019-09-20 23:47:18.747291
106/09/29,2019-09-20 23:47:18.782414
106/09/30,2019-09-20 23:47:18.795321
106/10/02,2019-09-20 23:47:18.806310
106/10/03,2019-09-20 23:47:18.811163
106/10/05,2019-09-20 23:47:18.815915
106/10/06,2019-09-20 23:47:18.819369
106/10/11,2019-09-20 23:47:18.823966
106/10/12,2019-09-20 23:47:18.827425
106/10/13,2019-09-20 23:47:18.831127
106/10/16,2019-09-20 23:47:18.844736
106/10/17,2019-09-20 23:47:18.850128
106/10/18,2019-09-20 23:47:18.856534
106/10/19,2019-09-20 23:47:18.863112
106/10/20,2019-09-20 23:47:18.866660
106/10/23,2019-09-20 23:47:18.875623
106/10/24,2019-09-20 23:47:18.883895
106/10/25,2019-09-20 23:47:18.888706
106/10/26,2019-09-20 23:47:18.893921
106/10/27,2019-09-20 23:47:18.897815
106/10/30,2019-09-20 23:47:18.915610
106/10/31,2019-09-20 23:47:18.925447
106/11/01,2019-09-20 23:47:18.937035
106/11/02,2019-09-20 23:47:18.944291
106/11/03,2019-09-20 23:47:18.955301
106/11/06,2019-09-20 23:47:18.959558
106/11/07,2019-09-20 23:47:18.964343
106/11/08,2019-09-20 23:47:18.970510
106/11/09,2019-09-20 23:47:18.975692
106/11/10,2019-09-20 23:47:18.984869
106/11/13,2019-09-20 23:47:18.988162
106/11/14,2019-09-20 23:47:18.991478
106/11/15,2019-09-20 23:47:19.000386
106/11/16,2019-09-20 23:47:19.007163
106/11/17,2019-09-20 23:47:19.016286
106/11/20,2019-09-20 23:47:19.028621
106/11/21,2019-09-20 23:47:19.039091
106/11/22,2019-09-20 23:47:19.043040
106/11/23,2019-09-20 23:47:19.049706
106/11/24,2019-09-20 23:47:19.067465
106/11/27,2019-09-20 23:47:19.074163
106/11/28,2019-09-20 23:47:19.081062
106/11/29,2019-09-20 23:47:19.090738
106/11/30,2019-09-20 23:47:19.095585
106/12/01,2019-09-20 23:47:19.106103
106/12/04,2019-09-20 23:47:19.113436
106/12/05,2019-09-20 23:47:19.126419
106/12/06,2019-09-20 23:47:19.136793
